date,centre_name,commodity_name,price
2008-11-11,DELHI,Cabbage,18
2008-11-11,MUMBAI,Cabbage,22
2008-11-12,DELHI,Cabbage,16
2008-11-12,MUMBAI,Cabbage,12
2008-11-12,KOLKATA,Cabbage,20
2008-11-13,DELHI,Cabbage,53
2008-11-13,MUMBAI,Cabbage,35
2008-11-13,KOLKATA,Cabbage,32
2008-12-08,DELHI,Cabbage,20
2008-12-08,MUMBAI,Cabbage,18
2008-12-09,DELHI,Cabbage,11
2008-12-09,MUMBAI,Cabbage,17
2008-12-10,DELHI,Cabbage,24
2008-12-11,DELHI,Cabbage,11
2008-12-11,MUMBAI,Cabbage,16
2009-01-09,DELHI,Cabbage,20
2009-01-09,MUMBAI,Cabbage,18
2009-01-12,DELHI,Cabbage,13
2009-01-12,MUMBAI,Cabbage,15
2009-01-13,DELHI,Cabbage,15
2009-01-13,MUMBAI,Cabbage,11
2009-01-13,KOLKATA,Cabbage,8
2009-01-14,DELHI,Cabbage,20
2009-01-14,MUMBAI,Cabbage,22
2009-01-14,KOLKATA,Cabbage,10
2009-02-09,DELHI,Cabbage,20
2009-02-09,MUMBAI,Cabbage,18
2009-02-10,DELHI,Cabbage,10
2009-02-11,DELHI,Cabbage,11
2009-02-12,DELHI,Cabbage,14
2009-02-12,MUMBAI,Cabbage,17
2009-03-09,DELHI,Cabbage,20
2009-03-09,MUMBAI,Cabbage,18
2009-03-10,DELHI,Cabbage,10
2009-03-11,DELHI,Cabbage,11
2009-03-12,DELHI,Cabbage,18
2009-03-12,MUMBAI,Cabbage,19
2009-04-09,DELHI,Cabbage,9
2009-04-09,MUMBAI,Cabbage,14
2009-04-10,DELHI,Cabbage,13
2009-04-12,DELHI,Cabbage,21
2009-04-12,MUMBAI,Cabbage,24
2009-04-13,DELHI,Cabbage,15
2009-04-13,MUMBAI,Cabbage,20
2009-04-13,KOLKATA,Cabbage,8
2009-05-11,DELHI,Cabbage,12
2009-05-12,DELHI,Cabbage,21
2009-05-12,MUMBAI,Cabbage,34
2009-05-13,DELHI,Cabbage,15
2009-05-13,MUMBAI,Cabbage,22
2009-06-09,DELHI,Cabbage,10
2009-06-09,MUMBAI,Cabbage,16
2009-06-10,DELHI,Cabbage,11
2009-06-11,DELHI,Cabbage,10
2009-07-09,DELHI,Cabbage,15
2009-07-09,MUMBAI,Cabbage,20
2009-07-10,DELHI,Cabbage,19
2009-07-12,DELHI,Cabbage,21
2009-07-12,MUMBAI,Cabbage,20
2009-07-12,KOLKATA,Cabbage,28
2009-07-13,DELHI,Cabbage,36
2009-07-13,MUMBAI,Cabbage,40
2009-07-13,KOLKATA,Cabbage,24
2009-08-10,DELHI,Cabbage,28
2009-08-11,DELHI,Cabbage,20
2009-08-11,MUMBAI,Cabbage,25
2009-08-12,DELHI,Cabbage,28
2009-08-12,MUMBAI,Cabbage,20
2009-09-09,DELHI,Cabbage,22
2009-09-09,MUMBAI,Cabbage,22
2009-09-10,DELHI,Cabbage,24
2009-09-11,DELHI,Cabbage,25
2009-09-11,MUMBAI,Cabbage,24
2009-09-13,DELHI,Cabbage,52
2009-09-13,KOLKATA,Cabbage,28
2009-10-09,DELHI,Cabbage,19
2009-10-09,MUMBAI,Cabbage,18
2009-10-12,DELHI,Cabbage,21
2009-10-12,MUMBAI,Cabbage,16
2009-10-12,KOLKATA,Cabbage,20
2009-10-13,DELHI,Cabbage,45
2009-10-13,MUMBAI,Cabbage,32
2009-10-13,KOLKATA,Cabbage,28
2009-11-09,DELHI,Cabbage,16
2009-11-09,MUMBAI,Cabbage,17
2009-11-10,DELHI,Cabbage,24
2009-11-11,DELHI,Cabbage,17
2009-11-11,MUMBAI,Cabbage,22
2009-11-12,DELHI,Cabbage,15
2009-11-12,MUMBAI,Cabbage,12
2009-11-12,KOLKATA,Cabbage,20
2009-12-09,DELHI,Cabbage,12
2009-12-09,MUMBAI,Cabbage,20
2009-12-10,DELHI,Cabbage,24
2009-12-11,DELHI,Cabbage,11
2009-12-11,MUMBAI,Cabbage,16
2009-12-13,DELHI,Cabbage,36
2009-12-13,MUMBAI,Cabbage,29
2009-12-13,KOLKATA,Cabbage,25
2010-01-11,DELHI,Cabbage,16
2010-01-12,DELHI,Cabbage,12
2010-01-12,MUMBAI,Cabbage,15
2010-01-13,DELHI,Cabbage,14
2010-01-13,MUMBAI,Cabbage,14
2010-01-13,KOLKATA,Cabbage,8
2010-01-14,DELHI,Cabbage,20
2010-01-14,MUMBAI,Cabbage,22
2010-01-14,KOLKATA,Cabbage,10
2010-02-09,DELHI,Cabbage,20
2010-02-09,MUMBAI,Cabbage,18
2010-02-10,DELHI,Cabbage,10
2010-02-11,DELHI,Cabbage,11
2010-02-12,DELHI,Cabbage,15
2010-02-12,MUMBAI,Cabbage,17
2010-03-10,DELHI,Cabbage,10
2010-03-11,DELHI,Cabbage,11
2010-04-12,DELHI,Cabbage,21
2010-04-12,MUMBAI,Cabbage,24
2010-04-13,DELHI,Cabbage,15
2010-04-13,MUMBAI,Cabbage,22
2010-04-13,KOLKATA,Cabbage,8
2010-05-10,DELHI,Cabbage,11
2010-05-11,DELHI,Cabbage,12
2010-05-12,DELHI,Cabbage,22
2010-05-12,MUMBAI,Cabbage,34
2010-05-13,DELHI,Cabbage,15
2010-05-13,MUMBAI,Cabbage,22
2010-05-13,KOLKATA,Cabbage,8
2010-06-09,DELHI,Cabbage,10
2010-06-09,MUMBAI,Cabbage,17
2010-06-10,DELHI,Cabbage,10
2010-06-11,DELHI,Cabbage,11
2010-06-13,DELHI,Cabbage,18
2010-06-13,MUMBAI,Cabbage,28
2010-06-13,KOLKATA,Cabbage,10
2010-07-09,DELHI,Cabbage,15
2010-07-09,MUMBAI,Cabbage,20
2010-07-12,DELHI,Cabbage,21
2010-07-12,MUMBAI,Cabbage,20
2010-07-12,KOLKATA,Cabbage,20
2010-07-13,DELHI,Cabbage,36
2010-07-13,MUMBAI,Cabbage,40
2010-07-13,KOLKATA,Cabbage,24
2010-08-09,DELHI,Cabbage,24
2010-08-09,MUMBAI,Cabbage,21
2010-08-10,DELHI,Cabbage,27
2010-08-11,DELHI,Cabbage,20
2010-08-11,MUMBAI,Cabbage,25
2010-09-09,DELHI,Cabbage,20
2010-09-09,MUMBAI,Cabbage,22
2010-09-10,DELHI,Cabbage,29
2010-09-12,DELHI,Cabbage,25
2010-09-12,MUMBAI,Cabbage,16
2010-09-12,KOLKATA,Cabbage,20
2010-09-13,DELHI,Cabbage,52
2010-10-11,DELHI,Cabbage,27
2010-10-11,MUMBAI,Cabbage,23
2010-10-12,DELHI,Cabbage,20
2010-10-12,MUMBAI,Cabbage,16
2010-10-12,KOLKATA,Cabbage,20
2010-10-13,DELHI,Cabbage,45
2010-10-13,MUMBAI,Cabbage,32
2010-10-13,KOLKATA,Cabbage,28
2010-11-08,DELHI,Cabbage,20
2010-11-08,MUMBAI,Cabbage,18
2010-11-09,DELHI,Cabbage,16
2010-11-09,MUMBAI,Cabbage,17
2010-11-10,DELHI,Cabbage,22
2010-12-08,DELHI,Cabbage,20
2010-12-08,MUMBAI,Cabbage,18
2010-12-09,DELHI,Cabbage,12
2010-12-09,MUMBAI,Cabbage,20
2010-12-10,DELHI,Cabbage,25
2010-12-12,DELHI,Cabbage,14
2010-12-12,MUMBAI,Cabbage,11
2010-12-12,KOLKATA,Cabbage,14
2010-12-13,DELHI,Cabbage,36
2010-12-13,MUMBAI,Cabbage,29
2010-12-13,KOLKATA,Cabbage,20
2011-01-10,DELHI,Cabbage,12
2011-01-11,DELHI,Cabbage,16
2011-01-12,DELHI,Cabbage,12
2011-01-12,MUMBAI,Cabbage,15
2011-01-13,DELHI,Cabbage,15
2011-01-13,MUMBAI,Cabbage,14
2011-01-13,KOLKATA,Cabbage,8
2011-02-09,DELHI,Cabbage,20
2011-02-09,MUMBAI,Cabbage,18
2011-02-10,DELHI,Cabbage,12
2011-02-11,DELHI,Cabbage,10
2011-02-13,DELHI,Cabbage,13
2011-02-13,MUMBAI,Cabbage,14
2011-02-13,KOLKATA,Cabbage,10
2011-03-10,DELHI,Cabbage,10
2011-03-11,DELHI,Cabbage,11
2011-03-13,DELHI,Cabbage,14
2011-03-13,MUMBAI,Cabbage,14
2011-03-13,KOLKATA,Cabbage,7
2011-04-11,DELHI,Cabbage,11
2011-04-12,DELHI,Cabbage,20
2011-04-12,MUMBAI,Cabbage,24
2011-04-13,DELHI,Cabbage,15
2011-04-13,KOLKATA,Cabbage,8
2011-05-09,DELHI,Cabbage,9
2011-05-09,MUMBAI,Cabbage,18
2011-05-10,DELHI,Cabbage,11
2011-05-11,DELHI,Cabbage,11
2011-05-12,DELHI,Cabbage,22
2011-05-12,MUMBAI,Cabbage,34
2011-06-09,DELHI,Cabbage,10
2011-06-09,MUMBAI,Cabbage,17
2011-06-10,DELHI,Cabbage,10
2011-06-12,DELHI,Cabbage,22
2011-06-12,MUMBAI,Cabbage,26
2011-06-13,DELHI,Cabbage,18
2011-06-13,MUMBAI,Cabbage,28
2011-06-13,KOLKATA,Cabbage,10
2011-07-11,DELHI,Cabbage,16
2011-07-11,MUMBAI,Cabbage,24
2011-07-12,DELHI,Cabbage,21
2011-07-12,MUMBAI,Cabbage,20
2011-07-12,KOLKATA,Cabbage,20
2011-07-13,DELHI,Cabbage,37
2011-07-13,MUMBAI,Cabbage,40
2011-07-13,KOLKATA,Cabbage,24
2011-08-09,DELHI,Cabbage,24
2011-08-09,MUMBAI,Cabbage,21
2011-08-10,DELHI,Cabbage,27
2011-08-11,DELHI,Cabbage,20
2011-08-11,MUMBAI,Cabbage,25
2011-09-09,DELHI,Cabbage,21
2011-09-09,MUMBAI,Cabbage,22
2011-09-12,DELHI,Cabbage,25
2011-09-12,MUMBAI,Cabbage,16
2011-09-12,KOLKATA,Cabbage,20
2011-09-13,DELHI,Cabbage,52
2011-09-13,MUMBAI,Cabbage,36
2011-10-10,DELHI,Cabbage,27
2011-10-11,MUMBAI,Cabbage,23
2011-10-12,DELHI,Cabbage,20
2011-10-12,MUMBAI,Cabbage,16
2011-10-12,KOLKATA,Cabbage,20
2011-10-13,DELHI,Cabbage,45
2011-10-13,MUMBAI,Cabbage,31
2011-10-13,KOLKATA,Cabbage,28
2011-11-08,DELHI,Cabbage,20
2011-11-08,MUMBAI,Cabbage,18
2011-11-09,DELHI,Cabbage,16
2011-11-09,MUMBAI,Cabbage,17
2011-11-10,DELHI,Cabbage,22
2011-11-11,DELHI,Cabbage,17
2011-11-11,MUMBAI,Cabbage,22
2011-11-13,DELHI,Cabbage,54
2011-11-13,MUMBAI,Cabbage,35
2011-11-13,KOLKATA,Cabbage,25
2011-12-08,DELHI,Cabbage,20
2011-12-08,MUMBAI,Cabbage,18
2011-12-09,DELHI,Cabbage,12
2011-12-09,MUMBAI,Cabbage,20
2011-12-12,DELHI,Cabbage,14
2011-12-12,MUMBAI,Cabbage,11
2011-12-12,KOLKATA,Cabbage,14
2011-12-13,DELHI,Cabbage,36
2011-12-13,MUMBAI,Cabbage,29
2011-12-13,KOLKATA,Cabbage,20
2012-01-09,DELHI,Cabbage,20
2012-01-09,MUMBAI,Cabbage,18
2012-01-10,DELHI,Cabbage,12
2012-01-11,DELHI,Cabbage,17
2012-01-12,DELHI,Cabbage,12
2012-01-12,MUMBAI,Cabbage,15
2012-02-09,DELHI,Cabbage,20
2012-02-09,MUMBAI,Cabbage,18
2012-02-10,DELHI,Cabbage,11
2012-02-13,DELHI,Cabbage,12
2012-02-13,MUMBAI,Cabbage,14
2012-02-13,KOLKATA,Cabbage,8
2012-03-09,DELHI,Cabbage,9
2012-03-09,MUMBAI,Cabbage,18
2012-03-10,DELHI,Cabbage,9
2012-03-12,DELHI,Cabbage,18
2012-03-12,MUMBAI,Cabbage,19
2012-03-13,DELHI,Cabbage,15
2012-03-13,MUMBAI,Cabbage,14
2012-03-13,KOLKATA,Cabbage,7
2012-04-10,DELHI,Cabbage,13
2012-04-12,MUMBAI,Cabbage,24
2012-04-13,DELHI,Cabbage,15
2012-04-13,MUMBAI,Cabbage,22
2012-04-13,KOLKATA,Cabbage,8
2012-05-09,DELHI,Cabbage,9
2012-05-09,MUMBAI,Cabbage,18
2012-05-10,DELHI,Cabbage,11
2012-05-11,DELHI,Cabbage,10
2012-06-09,DELHI,Cabbage,10
2012-06-09,MUMBAI,Cabbage,17
2012-06-12,DELHI,Cabbage,23
2012-06-12,MUMBAI,Cabbage,26
2012-06-13,DELHI,Cabbage,18
2012-06-13,MUMBAI,Cabbage,32
2012-06-13,KOLKATA,Cabbage,10
2012-07-10,DELHI,Cabbage,20
2012-07-11,DELHI,Cabbage,16
2012-07-11,MUMBAI,Cabbage,24
2012-07-12,DELHI,Cabbage,23
2012-07-12,MUMBAI,Cabbage,20
2012-07-12,KOLKATA,Cabbage,20
2012-07-13,DELHI,Cabbage,37
2012-07-13,MUMBAI,Cabbage,40
2012-07-13,KOLKATA,Cabbage,24
2012-08-09,DELHI,Cabbage,24
2012-08-09,MUMBAI,Cabbage,21
2012-08-10,DELHI,Cabbage,27
2012-08-11,DELHI,Cabbage,20
2012-08-11,MUMBAI,Cabbage,25
2012-08-13,MUMBAI,Cabbage,42
2012-08-13,KOLKATA,Cabbage,25
2012-09-11,DELHI,Cabbage,25
2012-09-11,MUMBAI,Cabbage,24
2012-09-12,DELHI,Cabbage,25
2012-09-12,MUMBAI,Cabbage,16
2012-09-12,KOLKATA,Cabbage,20
2012-09-13,DELHI,Cabbage,51
2012-09-13,MUMBAI,Cabbage,36
2012-10-09,DELHI,Cabbage,19
2012-10-09,MUMBAI,Cabbage,18
2012-10-10,DELHI,Cabbage,26
2012-10-11,DELHI,Cabbage,28
2012-10-11,MUMBAI,Cabbage,23
2012-10-12,DELHI,Cabbage,20
2012-10-12,MUMBAI,Cabbage,16
2012-10-12,KOLKATA,Cabbage,20
2012-11-08,DELHI,Cabbage,20
2012-11-08,MUMBAI,Cabbage,18
2012-11-09,DELHI,Cabbage,16
2012-11-09,MUMBAI,Cabbage,17
2012-11-10,DELHI,Cabbage,22
2012-11-12,DELHI,Cabbage,15
2012-11-12,MUMBAI,Cabbage,12
2012-11-12,KOLKATA,Cabbage,20
2012-11-13,DELHI,Cabbage,55
2012-11-13,MUMBAI,Cabbage,35
2012-11-13,KOLKATA,Cabbage,28
2012-12-08,DELHI,Cabbage,20
2012-12-08,MUMBAI,Cabbage,18
2012-12-11,DELHI,Cabbage,11
2012-12-11,MUMBAI,Cabbage,16
2012-12-12,DELHI,Cabbage,14
2012-12-12,MUMBAI,Cabbage,11
2012-12-12,KOLKATA,Cabbage,14
2012-12-13,DELHI,Cabbage,35
2012-12-13,MUMBAI,Cabbage,29
2012-12-13,KOLKATA,Cabbage,20
2013-01-09,DELHI,Cabbage,20
2013-01-09,MUMBAI,Cabbage,18
2013-01-10,DELHI,Cabbage,12
2013-01-11,DELHI,Cabbage,17
2013-01-12,DELHI,Cabbage,11
2013-01-12,MUMBAI,Cabbage,15
2013-01-14,DELHI,Cabbage,20
2013-01-14,MUMBAI,Cabbage,22
2013-01-14,KOLKATA,Cabbage,10
2013-02-09,DELHI,Cabbage,20
2013-02-09,MUMBAI,Cabbage,18
2013-02-12,DELHI,Cabbage,15
2013-02-12,MUMBAI,Cabbage,16
2013-02-13,DELHI,Cabbage,14
2013-02-13,MUMBAI,Cabbage,14
2013-02-13,KOLKATA,Cabbage,8
2013-03-09,DELHI,Cabbage,9
2013-03-09,MUMBAI,Cabbage,14
2013-03-12,DELHI,Cabbage,18
2013-03-12,MUMBAI,Cabbage,19
2013-03-13,DELHI,Cabbage,14
2013-03-13,MUMBAI,Cabbage,16
2013-03-13,KOLKATA,Cabbage,7
2013-04-09,DELHI,Cabbage,9
2013-04-09,MUMBAI,Cabbage,14
2013-04-10,DELHI,Cabbage,13
2013-04-11,DELHI,Cabbage,11
2013-04-12,MUMBAI,Cabbage,24
2013-05-09,DELHI,Cabbage,9
2013-05-09,MUMBAI,Cabbage,18
2013-05-10,DELHI,Cabbage,10
2013-05-11,DELHI,Cabbage,10
2013-05-13,DELHI,Cabbage,15
2013-05-13,MUMBAI,Cabbage,22
2013-05-13,KOLKATA,Cabbage,8
2013-06-11,DELHI,Cabbage,11
2013-06-12,DELHI,Cabbage,23
2013-06-12,MUMBAI,Cabbage,26
2013-06-13,DELHI,Cabbage,18
2013-06-13,MUMBAI,Cabbage,32
2013-06-13,KOLKATA,Cabbage,10
2013-07-09,DELHI,Cabbage,15
2013-07-09,MUMBAI,Cabbage,20
2013-07-10,DELHI,Cabbage,22
2013-07-11,DELHI,Cabbage,17
2013-07-11,MUMBAI,Cabbage,24
2013-07-12,DELHI,Cabbage,23
2013-07-12,MUMBAI,Cabbage,20
2013-07-12,KOLKATA,Cabbage,22
2013-08-09,DELHI,Cabbage,24
2013-08-09,MUMBAI,Cabbage,21
2013-08-10,DELHI,Cabbage,28
2013-08-12,DELHI,Cabbage,26
2013-08-12,MUMBAI,Cabbage,20
2013-08-12,KOLKATA,Cabbage,20
2013-08-13,DELHI,Cabbage,48
2013-08-13,MUMBAI,Cabbage,48
2013-08-13,KOLKATA,Cabbage,25
2013-09-10,DELHI,Cabbage,29
2013-09-11,DELHI,Cabbage,25
2013-09-11,MUMBAI,Cabbage,24
2013-09-12,DELHI,Cabbage,25
2013-09-12,MUMBAI,Cabbage,16
2013-09-12,KOLKATA,Cabbage,20
2013-09-13,DELHI,Cabbage,51
2013-09-13,MUMBAI,Cabbage,36
2013-10-09,DELHI,Cabbage,19
2013-10-09,MUMBAI,Cabbage,18
2013-10-10,DELHI,Cabbage,26
2013-10-11,DELHI,Cabbage,26
2013-10-11,MUMBAI,Cabbage,23
2013-11-09,DELHI,Cabbage,16
2013-11-09,MUMBAI,Cabbage,17
2013-11-13,DELHI,Cabbage,55
2013-11-13,MUMBAI,Cabbage,35
2013-11-13,KOLKATA,Cabbage,28
2013-12-10,DELHI,Cabbage,25
2013-12-11,DELHI,Cabbage,11
2013-12-11,MUMBAI,Cabbage,16
2013-12-12,DELHI,Cabbage,14
2013-12-12,MUMBAI,Cabbage,11
2013-12-12,KOLKATA,Cabbage,14
2013-12-13,DELHI,Cabbage,35
2013-12-13,MUMBAI,Cabbage,29
2013-12-13,KOLKATA,Cabbage,20
2014-01-09,DELHI,Cabbage,20
2014-01-09,MUMBAI,Cabbage,18
2014-01-10,DELHI,Cabbage,12
2014-01-11,DELHI,Cabbage,17
2014-01-13,DELHI,Cabbage,15
2014-01-13,MUMBAI,Cabbage,14
2014-01-13,KOLKATA,Cabbage,8
2014-02-11,DELHI,Cabbage,10
2014-02-12,DELHI,Cabbage,15
2014-02-12,MUMBAI,Cabbage,13
2014-02-13,DELHI,Cabbage,14
2014-02-13,MUMBAI,Cabbage,14
2014-02-13,KOLKATA,Cabbage,8
2014-03-11,DELHI,Cabbage,10
2014-03-12,DELHI,Cabbage,18
2014-03-12,MUMBAI,Cabbage,19
2014-03-13,DELHI,Cabbage,13
2014-03-13,MUMBAI,Cabbage,18
2014-03-13,KOLKATA,Cabbage,7
2014-05-09,DELHI,Cabbage,9
2014-05-09,MUMBAI,Cabbage,18
2014-05-10,DELHI,Cabbage,10
2014-05-12,DELHI,Cabbage,22
2014-05-12,MUMBAI,Cabbage,34
2014-05-13,DELHI,Cabbage,15
2014-05-13,MUMBAI,Cabbage,22
2014-05-13,KOLKATA,Cabbage,8
2014-06-10,DELHI,Cabbage,10
2014-06-11,DELHI,Cabbage,11
2014-06-12,DELHI,Cabbage,23
2014-06-12,MUMBAI,Cabbage,22
2014-06-13,DELHI,Cabbage,18
2014-06-13,MUMBAI,Cabbage,32
2014-06-13,KOLKATA,Cabbage,10
2014-07-09,DELHI,Cabbage,15
2014-07-09,MUMBAI,Cabbage,20
2014-07-10,DELHI,Cabbage,24
2014-07-11,DELHI,Cabbage,18
2014-07-11,MUMBAI,Cabbage,24
2014-08-12,MUMBAI,Cabbage,19
2014-08-12,KOLKATA,Cabbage,20
2014-08-13,MUMBAI,Cabbage,48
2014-08-13,KOLKATA,Cabbage,25
2014-09-09,DELHI,Cabbage,21
2014-09-09,MUMBAI,Cabbage,22
2014-09-10,DELHI,Cabbage,28
2014-09-11,DELHI,Cabbage,26
2014-09-11,MUMBAI,Cabbage,23
2014-09-12,DELHI,Cabbage,25
2014-09-12,MUMBAI,Cabbage,16
2014-09-12,KOLKATA,Cabbage,20
2014-10-08,MUMBAI,Cabbage,18
2014-10-09,DELHI,Cabbage,20
2014-10-09,MUMBAI,Cabbage,18
2014-10-11,DELHI,Cabbage,28
2014-10-11,MUMBAI,Cabbage,24
2014-10-13,DELHI,Cabbage,47
2014-10-13,MUMBAI,Cabbage,31
2014-11-08,DELHI,Cabbage,20
2014-11-08,MUMBAI,Cabbage,18
2014-11-11,DELHI,Cabbage,18
2014-11-11,MUMBAI,Cabbage,22
2014-11-12,DELHI,Cabbage,15
2014-11-12,KOLKATA,Cabbage,20
2014-11-13,DELHI,Cabbage,55
2014-11-13,MUMBAI,Cabbage,35
2014-11-13,KOLKATA,Cabbage,28
2014-12-09,DELHI,Cabbage,12
2014-12-09,MUMBAI,Cabbage,20
2014-12-10,DELHI,Cabbage,26
2014-12-11,DELHI,Cabbage,11
2014-12-11,MUMBAI,Cabbage,15
2014-12-12,DELHI,Cabbage,15
2014-12-12,MUMBAI,Cabbage,11
2014-12-12,KOLKATA,Cabbage,14
2015-01-09,DELHI,Cabbage,20
2015-01-09,MUMBAI,Cabbage,18
2015-01-10,DELHI,Cabbage,12
2015-01-13,DELHI,Cabbage,15
2015-01-13,MUMBAI,Cabbage,14
2015-01-13,KOLKATA,Cabbage,8
2015-01-14,DELHI,Cabbage,20
2015-01-14,MUMBAI,Cabbage,22
2015-01-14,KOLKATA,Cabbage,10
2015-02-10,DELHI,Cabbage,12
2015-02-11,DELHI,Cabbage,11
2015-02-12,DELHI,Cabbage,15
2015-02-12,MUMBAI,Cabbage,13
2015-02-13,DELHI,Cabbage,14
2015-02-13,MUMBAI,Cabbage,14
2015-03-10,DELHI,Cabbage,10
2015-03-11,DELHI,Cabbage,11
2015-03-12,DELHI,Cabbage,22
2015-03-12,MUMBAI,Cabbage,19
2015-03-13,DELHI,Cabbage,12
2015-03-13,MUMBAI,Cabbage,18
2015-03-13,KOLKATA,Cabbage,7
2015-04-09,DELHI,Cabbage,9
2015-04-09,MUMBAI,Cabbage,14
2015-04-10,DELHI,Cabbage,14
2015-04-11,DELHI,Cabbage,11
2015-04-13,DELHI,Cabbage,15
2015-04-13,MUMBAI,Cabbage,22
2015-05-09,DELHI,Cabbage,9
2015-05-09,MUMBAI,Cabbage,18
2015-05-12,DELHI,Cabbage,22
2015-05-12,MUMBAI,Cabbage,34
2015-05-13,DELHI,Cabbage,15
2015-05-13,MUMBAI,Cabbage,22
2015-05-13,KOLKATA,Cabbage,8
2015-06-09,DELHI,Cabbage,10
2015-06-09,MUMBAI,Cabbage,18
2015-06-10,DELHI,Cabbage,11
2015-06-11,DELHI,Cabbage,12
2015-06-12,DELHI,Cabbage,23
2015-06-12,MUMBAI,Cabbage,22
2015-07-09,DELHI,Cabbage,15
2015-07-09,MUMBAI,Cabbage,20
2015-07-10,DELHI,Cabbage,25
2015-07-11,DELHI,Cabbage,22
2015-07-11,MUMBAI,Cabbage,24
2015-07-13,DELHI,Cabbage,40
2015-07-13,MUMBAI,Cabbage,40
2015-07-13,KOLKATA,Cabbage,24
2015-09-09,DELHI,Cabbage,21
2015-09-09,MUMBAI,Cabbage,22
2015-09-10,DELHI,Cabbage,27
2015-09-11,DELHI,Cabbage,27
2015-09-11,MUMBAI,Cabbage,23
2015-10-08,MUMBAI,Cabbage,18
2015-10-09,DELHI,Cabbage,20
2015-10-09,MUMBAI,Cabbage,18
2015-10-10,DELHI,Cabbage,25
2015-10-12,DELHI,Cabbage,20
2015-10-12,MUMBAI,Cabbage,15
2015-10-13,DELHI,Cabbage,50
2015-10-13,MUMBAI,Cabbage,31
2015-11-10,DELHI,Cabbage,21
2015-11-11,DELHI,Cabbage,18
2015-11-12,DELHI,Cabbage,15
2015-12-08,DELHI,Cabbage,20
2015-12-08,MUMBAI,Cabbage,18
2015-12-09,DELHI,Cabbage,12
2015-12-09,MUMBAI,Cabbage,20
2015-12-10,DELHI,Cabbage,26
2015-12-11,DELHI,Cabbage,11
2015-12-11,MUMBAI,Cabbage,15
